Rat ID,Date,BlindFlag,File,Rat #,Age,Trial,TrialType,Duration (sec),CIPL (m*sec),Avg. Velocity (cm/sec),Slide
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,8,Spatial,42.3,32.33,24.2,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,9,Spatial,60,47.4,28.1,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,10,Spatial,4.3,0.92,28.6,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,11,Spatial,33.4,22.98,29.1,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,12,Spatial,6.5,4.27,26.9,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,13,Spatial,60,41.73,28,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,14,Spatial,60,44.22,25.5,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,15,Spatial,44.6,31.83,27.7,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,16,Spatial,37.8,22.89,25.7,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,17,Spatial,22.8,13.97,27.8,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,18,Spatial,19.7,11.89,26.3,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,19,Spatial,52.8,41.27,25.6,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,20,Spatial,11.8,7.48,22.4,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,21,Spatial,9.5,5.25,28,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,22,Spatial,6.6,4.21,29.2,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,23,Spatial,14.5,3.66,28.5,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,24,Spatial,15.1,10.85,29.5,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,1,Probe,60,32.94,26.1,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,1,Visible,23.9,15.31,25.3,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,2,Visible,7.1,4.02,33.6,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,3,Visible,4.5,1.36,27.3,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,4,Visible,3.3,0.12,27.1,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,5,Visible,3,0.7,27.6,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,6,Visible,10.3,3.81,30.4,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,7,Visible,9.6,4.66,25.2,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,8,Visible,4.4,1.75,25.9,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,9,Visible,9.5,5.96,28.8,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,10,Visible,12.2,4.47,29.6,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,11,Visible,3.9,1.54,32.4,7
10218,8/22/2016,n,08-22-16_Monica_CAS_008,1,15,12,Visible,3.5,0.12,22.4,7
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,1,Spatial,31.6,25.25,18.9,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,2,Spatial,60,46.28,24.5,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,3,Spatial,42.5,35.32,26.2,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,4,Spatial,26.3,15.19,25.6,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,5,Spatial,60,39.58,28,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,6,Spatial,60,34.93,21.7,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,7,Spatial,10,8.32,27.4,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,8,Spatial,60,42.75,26.3,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,9,Spatial,7.9,3.65,29.1,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,10,Spatial,6.4,4.55,33.4,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,11,Spatial,9.4,4.43,36.1,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,12,Spatial,19.1,12.02,31.2,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,13,Spatial,40.9,26.87,29.3,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,14,Spatial,7.3,3.04,27.3,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,15,Spatial,5.2,2.38,38.1,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,16,Spatial,13.9,3.38,28.3,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,17,Spatial,9.9,3.93,34.5,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,18,Spatial,3.5,1.58,32,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,19,Spatial,6.1,1.09,28.2,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,20,Spatial,6.8,3.8,34.4,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,21,Spatial,6.7,2.87,25.9,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,22,Spatial,6.3,1.04,25.7,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,23,Spatial,13.3,5.82,33.5,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,24,Spatial,10.5,3.32,27.7,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,1,Probe,60,27.24,25.5,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,1,Visible,44.7,25.43,31,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,2,Visible,2.8,0.83,28.4,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,3,Visible,6.1,3.61,37.6,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,4,Visible,9.6,2.92,34.2,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,5,Visible,8.8,2.75,33.9,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,6,Visible,13.2,5.33,34.4,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,7,Visible,3.4,0.1,32.7,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,8,Visible,3,-0.14,27.5,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,9,Visible,7,2.24,34.5,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,10,Visible,4,1.56,35.8,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,11,Visible,3,1.34,37.4,12
10219,8/22/2016,n,08-22-16_Monica_CAS_008,2,15,12,Visible,5,1.11,29.1,12
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,1,Spatial,60,38.97,14,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,2,Spatial,60,36.04,20.2,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,3,Spatial,30.2,21.28,21.2,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,4,Spatial,60,40.66,19.9,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,5,Spatial,38.3,27.21,24.7,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,6,Spatial,49.3,29.61,20.1,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,7,Spatial,50.5,33.15,21.3,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,8,Spatial,33.4,19.34,20.2,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,9,Spatial,5.7,2.62,27.8,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,10,Spatial,36.3,17.02,23.9,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,11,Spatial,6.6,3.67,29.2,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,12,Spatial,12.5,3.84,23.9,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,13,Spatial,35,21.11,25.1,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,14,Spatial,7.5,3.17,24.8,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,15,Spatial,2,-0.54,26.2,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,16,Spatial,14.2,8.11,25.8,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,17,Spatial,14.9,4.54,25.3,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,18,Spatial,10.1,5.1,23.4,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,19,Spatial,1.7,-0.6,27.2,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,20,Spatial,29.9,13.92,28.4,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,21,Spatial,33.1,16.7,26.4,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,22,Spatial,15.4,3.54,21.9,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,23,Spatial,7.8,2.7,26,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,24,Spatial,14.8,6.62,25.5,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,1,Probe,60,33.94,23,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,1,Visible,5.4,1.82,22.4,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,2,Visible,8.9,3,23.5,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,3,Visible,12.3,8.33,27.8,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,4,Visible,10.5,2.56,25.1,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,5,Visible,13,3.79,24.8,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,6,Visible,6.5,2.89,25.9,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,7,Visible,4.4,1.04,26.6,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,8,Visible,1.8,-0.79,22.5,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,9,Visible,19,8.48,29,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,10,Visible,17.9,11.46,25.4,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,11,Visible,12.6,5.33,30,7
10220,8/22/2016,n,08-22-16_Monica_CAS_008,3,15,12,Visible,12.2,4.86,29.1,7
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,1,Spatial,60,43.14,17.7,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,2,Spatial,43.2,28.26,21.6,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,3,Spatial,19.6,12.09,25.2,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,4,Spatial,51.3,36.57,22.9,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,5,Spatial,60,46.79,24.3,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,6,Spatial,19.5,14.56,26,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,7,Spatial,60,47.15,26.3,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,8,Spatial,60,41.12,22.8,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,9,Spatial,60,43.84,27.4,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,10,Spatial,53.5,45.59,22.3,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,11,Spatial,60,40.31,27.9,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,12,Spatial,20.2,12.32,28,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,13,Spatial,11.6,3.75,27.7,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,14,Spatial,38.9,24.08,24.3,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,15,Spatial,16.9,6.38,26.7,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,16,Spatial,12.5,3.26,25.3,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,17,Spatial,2.3,-0.63,22.7,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,18,Spatial,5.1,1.01,26.3,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,19,Spatial,4.2,0.93,28.7,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,20,Spatial,8.8,3.68,27.3,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,21,Spatial,4.9,1.13,29.6,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,22,Spatial,19.6,6.35,28.8,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,23,Spatial,6.7,1.56,25.1,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,24,Spatial,5.5,1.68,27.7,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,1,Probe,60,19.77,23.2,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,1,Visible,19.9,9.21,21.1,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,2,Visible,34.7,20.76,27.6,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,3,Visible,3.6,-0.92,15.2,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,4,Visible,7.9,3.91,29.1,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,5,Visible,8,2.72,26.7,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,6,Visible,3.4,1.17,25.2,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,7,Visible,3.8,0.18,30.1,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,8,Visible,5.1,2.26,33,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,9,Visible,8.3,3.18,35,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,10,Visible,3.9,0.83,30.1,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,11,Visible,2.7,0.53,28.3,11
10221,8/22/2016,n,08-22-16_Monica_CAS_008,4,15,12,Visible,6.7,1.45,28.2,11
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,1,Spatial,54.6,40.99,21.3,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,2,Spatial,60,54.56,15.3,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,3,Spatial,60,41.31,20.2,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,4,Spatial,29,14.12,23.7,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,5,Spatial,60,46.63,22.2,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,6,Spatial,60,49.55,17.8,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,7,Spatial,60,50.22,23.7,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,8,Spatial,48.1,35.79,16.1,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,9,Spatial,2,0.48,24.4,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,10,Spatial,60,47.68,21.3,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,11,Spatial,60,49.74,23.2,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,12,Spatial,60,43.35,20.3,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,13,Spatial,60,46.68,26.2,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,14,Spatial,48.4,33.1,22.4,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,15,Spatial,60,42.27,26.5,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,16,Spatial,60,44.4,21.4,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,17,Spatial,60,44.75,26.2,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,18,Spatial,41.9,31.03,24.3,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,19,Spatial,60,46.34,27.8,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,20,Spatial,60,45,22.2,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,21,Spatial,60,44.85,27.4,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,22,Spatial,10,6.19,26.3,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,23,Spatial,48.3,32.23,27,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,24,Spatial,2.5,0.71,18,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,1,Probe,60,41.31,27.1,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,1,Visible,5.7,0.89,28.5,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,2,Visible,8.1,6.96,29.1,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,3,Visible,17,11.22,30.9,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,4,Visible,8.4,4.9,28.9,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,5,Visible,8.4,6.7,30.4,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,6,Visible,14.9,8.91,29,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,7,Visible,7.3,3.44,28.6,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,8,Visible,8.8,3.18,29.4,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,9,Visible,8.8,4.74,30.5,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,10,Visible,3.8,0.56,29.9,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,11,Visible,4,2.33,31,10
10222,8/22/2016,n,08-22-16_Monica_CAS_008,5,15,12,Visible,8.3,4.17,30.1,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,1,Spatial,60,28.47,19,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,2,Spatial,60,39.14,19.4,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,3,Spatial,60,42.69,14.4,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,4,Spatial,60,40.97,28.5,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,5,Spatial,60,38.45,17.8,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,6,Spatial,60,47.28,19.3,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,7,Spatial,60,48.25,17.9,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,8,Spatial,60,33.12,20.7,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,9,Spatial,60,53.57,19,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,10,Spatial,60,37.26,17.1,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,11,Spatial,12.7,5.56,25.3,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,12,Spatial,39.5,27.13,21.9,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,13,Spatial,60,44.4,22.5,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,14,Spatial,10.8,5.8,22.8,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,15,Spatial,20.8,10.39,22.8,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,16,Spatial,22.9,11.86,25.5,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,17,Spatial,57.7,35.64,24.4,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,18,Spatial,53.3,33.69,22.9,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,19,Spatial,6.2,1.37,25.6,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,20,Spatial,37.5,25.28,26,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,21,Spatial,4.5,1.24,24,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,22,Spatial,1.6,0.32,23.4,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,23,Spatial,3.7,0.84,26.1,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,24,Spatial,27.6,13.62,26.1,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,1,Probe,60,29.04,21.4,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,1,Visible,7.1,0.9,27.3,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,2,Visible,4.3,0.76,24.6,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,3,Visible,5.7,2.3,24.2,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,4,Visible,12.9,6.37,24,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,5,Visible,6.9,1.49,25.1,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,6,Visible,5.3,1.31,29.3,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,7,Visible,10.7,5.67,22.9,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,8,Visible,5.2,0.62,28.8,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,9,Visible,6.7,4.03,27.5,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,10,Visible,2.5,0.7,22.5,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,11,Visible,4.1,1.06,28.4,10
10223,8/22/2016,n,08-22-16_Monica_CAS_008,6,15,12,Visible,1.9,0,26.2,10
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,1,Spatial,60,43.57,19.5,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,2,Spatial,10.7,6.04,22.8,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,3,Spatial,47.8,39.94,24.3,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,4,Spatial,60,42.84,20,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,5,Spatial,60,48.05,22.5,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,6,Spatial,12.1,4.81,26.7,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,7,Spatial,35.3,28.23,29.5,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,8,Spatial,21.8,13.19,26.1,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,9,Spatial,7.7,6.51,34.8,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,10,Spatial,60,41.37,25.8,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,11,Spatial,60,40.68,28.8,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,12,Spatial,15.9,11.44,26,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,13,Spatial,10.3,7.78,32.9,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,14,Spatial,28.6,15.94,25.7,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,15,Spatial,16.6,7.85,30.9,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,16,Spatial,24.7,15.22,24.6,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,17,Spatial,37.2,16.82,26.8,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,18,Spatial,8.4,2.75,25.9,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,19,Spatial,6.9,4.05,28.7,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,20,Spatial,24,11.77,29.4,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,21,Spatial,4.1,1.11,30.6,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,22,Spatial,9.1,2.69,25.9,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,23,Spatial,19.4,6.78,27.7,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,24,Spatial,3.5,0.41,25.9,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,1,Probe,60,35.14,25.5,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,1,Visible,2.2,0.63,20.9,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,2,Visible,5.3,2.58,30.7,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,3,Visible,4.4,1.6,27.1,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,4,Visible,10.7,5.19,28.2,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,5,Visible,9.2,3.94,24.6,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,6,Visible,11.7,5.29,29.2,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,7,Visible,2.1,0.03,23.2,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,8,Visible,3.2,0.89,28.9,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,9,Visible,5.2,1.27,31.6,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,10,Visible,3.7,0.77,30.3,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,11,Visible,2,-0.62,24.9,8
10224,8/22/2016,n,08-22-16_Monica_CAS_008,7,15,12,Visible,3.9,0.37,27.6,8
10225,8/22/2016,n,08-22-16_Monica_CAS_008,8,15,1,Spatial,60,45.41,17.1,0
10225,8/22/2016,n,08-22-16_Monica_CAS_008,8,15,2,Spatial,21.5,13.69,28,0
10225,8/22/2016,n,08-22-16_Monica_CAS_008,8,15,3,Spatial,60,36.07,20.2,0
10225,8/22/2016,n,08-22-16_Monica_CAS_008,8,15,4,Spatial,60,43.22,18.9,0
10225,8/22/2016,n,08-22-16_Monica_CAS_008,8,15,5,Spatial,60,44.32,23.5,0
10225,8/22/2016,n,08-22-16_Monica_CAS_008,8,15,6,Spatial,60,43.4,19.5,0
10225,8/22/2016,n,08-22-16_Monica_CAS_008,8,15,7,Spatial,53.4,45.08,25.8,0
10225,8/22/2016,n,08-22-16_Monica_CAS_008,8,15,8,Spatial,56.3,37.75,23.5,0
10225,8/22/2016,n,08-22-16_Monica_CAS_008,8,15,9,Spatial,20.6,14.78,27,0
10225,8/22/2016,n,08-22-16_Monica_CAS_008,8,15,10,Spatial,2,0.45,21.9,0
10225,8/22/2016,n,08-22-16_Monica_CAS_008,8,15,11,Spatial,60,40.34,28.9,0
10225,8/22/2016,n,08-22-16_Monica_CAS_008,8,15,12,Spatial,24.2,11.62,26.6,0
10225,8/22/2016,n,08-22-16_Monica_CAS_008,8,15,13,Spatial,17.3,12.89,30.9,0
10225,8/22/2016,n,08-22-16_Monica_CAS_008,8,15,14,Spatial,25.3,16.5,30.9,0
10225,8/22/2016,n,08-22-16_Monica_CAS_008,8,15,15,Spatial,11.4,6.74,30.9,0
10225,8/22/2016,n,08-22-16_Monica_CAS_008,8,15,16,Spatial,28.1,20.38,29.4,0
